lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,lucas_matching_ids,split,source,id,x_EPSG_32631,y_EPSG_32631
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,10728.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,2783.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,5474.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,7318.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,6788.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,10255.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,6235.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,1831.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,2474.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,661.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,10600.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,981.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
3.887579,44.151194,2017,0.0,-inf,MEDITERRANEAN,France,8792.0,3553474,POINT (3.887579 44.151194),True,664221 661222 ,train,glc24_CBN-Med,3553474,570979.9884959864,4889048.816784321
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,3020.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,9647.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,1539.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,6925.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8208.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,146.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,269.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,10711.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8424.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,6110.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8508.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,3251.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8705.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8424.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,10675.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,6110.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,5412.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8512.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,1736.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,6384.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,3251.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,11157.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,5412.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,11157.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8424.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,1736.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,10305.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,3251.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,8208.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,146.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,7862.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
5.930185,43.274751,2020,6.0,50.0,MEDITERRANEAN,France,10917.0,3560092,POINT (5.930185 43.274751),True,951657 945808 941896 ,train,glc24_CBN-Med,3560092,737774.0257417562,4795495.9033528175
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,8705.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,6874.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,9572.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,5721.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,9458.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,4530.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,11157.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,1736.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,10520.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,7565.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,476.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,5220.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,2634.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.49884,43.46225,2019,1.0,,MEDITERRANEAN,France,3360.0,3569282,POINT (3.49884 43.46225),True,861122 860816 854195 ,train,glc24_CBN-Med,3569282,540353.5296051844,4812269.792656343
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,9636.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,3177.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,7536.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,6909.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,4238.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,3049.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,9548.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,10904.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,4871.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,2961.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,10247.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,1498.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,6685.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,1986.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,4609.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,6788.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,8818.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,1497.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,8208.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.21936,44.5438,2017,1.0,,CONTINENTAL,France,2474.0,3576441,POINT (3.21936 44.5438),True,1129810 1122605 1119439 400505 ,train,glc24_CBN-Med,3576441,517425.56646758865,4932297.794019683
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,1160.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,3125.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,245.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,9696.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,3837.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,6117.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,10950.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,4130.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,7090.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,8482.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,5876.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,11125.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,8332.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,1912.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,1300.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,4659.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,9820.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,3115.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,10289.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,3441.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,7315.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,1176.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
3.050701,42.886742,2018,10.0,16.0,MEDITERRANEAN,France,9877.0,3595989,POINT (3.050701 42.886742),True,1265854 ,train,glc24_CBN-Med,3595989,504140.1371225515,4748239.059359218
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,1304.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,1736.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,6039.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,51.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,2120.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,476.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,9412.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,2421.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,10520.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,6874.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,11045.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
5.657024,43.224962,2021,10.0,200.0,MEDITERRANEAN,France,5474.0,3602146,POINT (5.657024 43.224962),True,1269004 ,train,glc24_CBN-Med,3602146,715782.7894336111,4789224.819040671
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,3845.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,8154.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,11140.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,8904.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,6823.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,540.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,3654.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,2101.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,3488.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,6152.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
6.54789,43.1883,2020,10.0,-inf,MEDITERRANEAN,France,10947.0,3621283,POINT (6.54789 43.1883),True,1105409 ,train,glc24_CBN-Med,3621283,788309.9222659415,4787838.815631194
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,3958.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,8959.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,1951.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,2703.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,10315.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,5994.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,2847.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,11140.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,6551.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,8328.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,3979.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,9943.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
3.506935,43.624454,2017,0.0,30.0,MEDITERRANEAN,France,1208.0,3636411,POINT (3.506935 43.624454),True,364477 ,train,glc24_CBN-Med,3636411,540898.5702522923,4830287.979454006
