Unnamed: 0,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,lon,lat,subset,id
52125,2017,1.0,,MEDITERRANEAN,France,2386.0,2839953,POINT (2.41236 42.91141),True,2.41236,42.91141,train,2839953
52154,2021,5.0,250.0,MEDITERRANEAN,France,981.0,2840801,POINT (3.591575 43.922243),True,3.591575,43.922243,train,2840801
52167,2018,1.0,,MEDITERRANEAN,France,9458.0,2841429,POINT (4.27941 43.91856),True,4.27941,43.91856,train,2841429
52185,2019,1.0,,MEDITERRANEAN,France,2421.0,2841693,POINT (3.65224 43.6942),True,3.65224,43.6942,train,2841693
52204,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2842725,POINT (3.514933 43.32048),True,3.514933,43.32048,train,2842725
52205,2017,0.0,-inf,MEDITERRANEAN,France,7113.0,2842954,POINT (3.824775 44.17912),True,3.824775,44.17912,train,2842954
52216,2020,10.0,30.0,MEDITERRANEAN,France,2926.0,2843045,POINT (3.821904 43.463126),True,3.821904,43.463126,train,2843045
52228,2021,10.0,2.0,MEDITERRANEAN,France,6880.0,2844708,POINT (6.32223 43.1957),True,6.32223,43.1957,train,2844708
52253,2018,1.0,,MEDITERRANEAN,France,3894.0,2845417,POINT (2.53498 43.03702),True,2.53498,43.03702,train,2845417
52273,2017,0.0,30.0,MEDITERRANEAN,France,1254.0,2846172,POINT (5.510208 43.405294),True,5.510208,43.405294,train,2846172
52288,2021,10.0,10.0,MEDITERRANEAN,France,6491.0,2846427,POINT (4.804166 43.953095),True,4.804166,43.953095,train,2846427
52298,2018,1.0,,MEDITERRANEAN,France,1736.0,2846468,POINT (5.52981 43.58315),True,5.52981,43.58315,train,2846468
52319,2018,1.0,,MEDITERRANEAN,France,7113.0,2848312,POINT (2.7339 43.46777),True,2.7339,43.46777,train,2848312
52333,2017,0.0,3.0,MEDITERRANEAN,France,114.0,2849032,POINT (4.553674 43.453585),True,4.553674,43.453585,train,2849032
52351,2020,10.0,100.0,MEDITERRANEAN,France,6836.0,2849670,POINT (4.95283 44.0549),True,4.95283,44.0549,train,2849670
52412,2018,0.0,40.0,MEDITERRANEAN,France,4349.0,2851629,POINT (6.118276 43.082077),True,6.118276,43.082077,train,2851629
52427,2021,10.0,4.0,MEDITERRANEAN,France,3835.0,2851694,POINT (6.33867 43.2141),True,6.33867,43.2141,train,2851694
52451,2017,0.0,150.0,MEDITERRANEAN,France,11013.0,2853460,POINT (5.172401 44.083761),True,5.172401,44.083761,train,2853460
52468,2018,1.0,,MEDITERRANEAN,France,9636.0,2853566,POINT (5.55249 43.5465),True,5.55249,43.5465,train,2853566
52489,2018,0.0,200.0,MEDITERRANEAN,France,1753.0,2853698,POINT (6.023296 43.112409),True,6.023296,43.112409,train,2853698
52526,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2854246,POINT (3.517357 43.31597),True,3.517357,43.31597,train,2854246
52527,2021,5.0,100.0,MEDITERRANEAN,France,1018.0,2855212,POINT (6.747092 43.822044),True,6.747092,43.822044,train,2855212
52551,2017,1.0,,ALPINE,Spain,661.0,2855851,POINT (2.48426 42.35458),True,2.48426,42.35458,train,2855851
52572,2018,10.0,3.0,MEDITERRANEAN,France,1051.0,2857405,POINT (6.306639 43.144918),True,6.306639,43.144918,train,2857405
52604,2018,1.0,,MEDITERRANEAN,France,11120.0,2858834,POINT (6.63244 43.76097),True,6.63244,43.76097,train,2858834
52639,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,2864753,POINT (3.65178 44.179024),True,3.65178,44.179024,train,2864753
52649,2020,3.0,25.0,MEDITERRANEAN,France,2075.0,2868499,POINT (3.783255 43.460583),True,3.783255,43.460583,train,2868499
52651,2020,9.0,16.0,MEDITERRANEAN,France,4397.0,2869240,POINT (6.40386 43.265065),True,6.40386,43.265065,train,2869240
52683,2020,10.0,150.0,MEDITERRANEAN,France,3935.0,2870348,POINT (6.09654 43.09964),True,6.09654,43.09964,train,2870348
52697,2017,1.0,,MEDITERRANEAN,France,1254.0,2870997,POINT (4.10366 43.8676),True,4.10366,43.8676,train,2870997
52725,2021,4.0,16.0,MEDITERRANEAN,France,2075.0,2872081,POINT (3.876693 43.53864),True,3.876693,43.53864,train,2872081
52726,2019,10.0,-inf,MEDITERRANEAN,France,9261.0,2873061,POINT (3.138462 43.247859),True,3.138462,43.247859,train,2873061
52732,2020,10.0,1.0,MEDITERRANEAN,France,5016.0,2875454,POINT (6.48217 43.1675),True,6.48217,43.1675,train,2875454
52741,2021,5.0,-inf,MEDITERRANEAN,France,1300.0,2875974,POINT (4.599854 43.403883),True,4.599854,43.403883,train,2875974
52750,2021,10.0,5.0,MEDITERRANEAN,France,4511.0,2876719,POINT (5.10336 44.1871),True,5.10336,44.1871,train,2876719
52760,2018,10.0,400.0,MEDITERRANEAN,France,9702.0,2878030,POINT (7.046042 43.634655),True,7.046042,43.634655,train,2878030
52789,2019,1.0,,MEDITERRANEAN,France,2474.0,2879542,POINT (3.62625 43.64057),True,3.62625,43.64057,train,2879542
52801,2021,4.0,50.0,MEDITERRANEAN,France,9234.0,2879663,POINT (2.81231 42.994402),True,2.81231,42.994402,train,2879663
52817,2021,5.0,100.0,MEDITERRANEAN,France,6039.0,2879878,POINT (3.075731 43.175375),True,3.075731,43.175375,train,2879878
52827,2017,0.0,12.0,ALPINE,France,4790.0,2880303,POINT (1.97646 42.577307),True,1.97646,42.577307,train,2880303
52831,2018,0.0,-inf,MEDITERRANEAN,France,8924.0,2882047,POINT (4.452443 43.493798),True,4.452443,43.493798,train,2882047
52846,2018,0.0,-inf,MEDITERRANEAN,France,10510.0,2882329,POINT (4.454664 43.461429),True,4.454664,43.461429,train,2882329
52858,2018,0.0,-inf,MEDITERRANEAN,France,822.0,2882545,POINT (4.843274 44.011787),True,4.843274,44.011787,train,2882545
52873,2017,0.0,10.0,MEDITERRANEAN,France,4368.0,2883782,POINT (5.645067 43.187894),True,5.645067,43.187894,train,2883782
52890,2020,4.0,16.0,MEDITERRANEAN,France,2922.0,2885070,POINT (7.077091 43.779143),True,7.077091,43.779143,train,2885070
52916,2021,10.0,100.0,MEDITERRANEAN,France,10329.0,2886727,POINT (5.10841 43.7278),True,5.10841,43.7278,train,2886727
52945,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2887369,POINT (3.524855 43.327629),True,3.524855,43.327629,train,2887369
52947,2020,10.0,50.0,MEDITERRANEAN,France,9412.0,2887426,POINT (4.74408 44.2037),True,4.74408,44.2037,train,2887426
52979,2021,4.0,250.0,MEDITERRANEAN,France,9458.0,2887660,POINT (3.67877 43.658552),True,3.67877,43.658552,train,2887660
52994,2021,10.0,25.0,ALPINE,France,540.0,2889586,POINT (2.13043 42.6343),True,2.13043,42.6343,train,2889586
53013,2018,10.0,25.0,CONTINENTAL,France,10969.0,2894064,POINT (3.696229 44.40029),True,3.696229,44.40029,train,2894064
53037,2021,10.0,100.0,MEDITERRANEAN,France,1304.0,2894294,POINT (5.57887 43.1958),True,5.57887,43.1958,train,2894294
53057,2017,0.0,2.0,MEDITERRANEAN,France,8332.0,2894821,POINT (5.023774 43.339337),True,5.023774,43.339337,train,2894821
53060,2017,0.0,-inf,MEDITERRANEAN,France,10268.0,2895324,POINT (3.647596 44.233308),True,3.647596,44.233308,train,2895324
53075,2020,4.0,50.0,MEDITERRANEAN,France,2474.0,2895864,POINT (3.211994 43.538564),True,3.211994,43.538564,train,2895864
53091,2020,10.0,-inf,MEDITERRANEAN,France,2421.0,2896729,POINT (6.50803 43.1567),True,6.50803,43.1567,train,2896729
53099,2018,10.0,16.0,MEDITERRANEAN,France,5799.0,2898463,POINT (3.038564 42.749268),True,3.038564,42.749268,train,2898463
53103,2018,0.0,50.0,MEDITERRANEAN,France,3723.0,2901046,POINT (5.623824 43.319989),True,5.623824,43.319989,train,2901046
53113,2021,5.0,250.0,CONTINENTAL,France,963.0,2901982,POINT (2.736861 43.539843),True,2.736861,43.539843,train,2901982
53124,2019,10.0,200.0,MEDITERRANEAN,France,2421.0,2902236,POINT (6.031809 43.080991),True,6.031809,43.080991,train,2902236
53139,2018,1.0,,MEDITERRANEAN,France,4748.0,2902822,POINT (7.15693 43.79294),True,7.15693,43.79294,train,2902822
53189,2020,3.0,16.0,MEDITERRANEAN,France,11222.0,2906598,POINT (3.832177 43.473332),True,3.832177,43.473332,train,2906598
53192,2019,1.0,,MEDITERRANEAN,France,6874.0,2906615,POINT (4.18579 44.10005),True,4.18579,44.10005,train,2906615
53214,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2907482,POINT (3.523273 43.320314),True,3.523273,43.320314,train,2907482
53215,2020,10.0,250.0,MEDITERRANEAN,France,8904.0,2909228,POINT (3.907885 43.559462),True,3.907885,43.559462,train,2909228
53229,2017,0.0,50.0,MEDITERRANEAN,France,6874.0,2910438,POINT (5.60122 43.237596),True,5.60122,43.237596,train,2910438
53256,2018,10.0,16.0,MEDITERRANEAN,France,4229.0,2910481,POINT (3.016984 42.796722),True,3.016984,42.796722,train,2910481
53262,2021,0.0,15.0,ALPINE,France,3442.0,2910832,POINT (7.48128 44.08386),True,7.48128,44.08386,train,2910832
53272,2017,0.0,12.0,ALPINE,France,6905.0,2912111,POINT (2.011099 42.618649),True,2.011099,42.618649,train,2912111
53274,2021,5.0,4.0,MEDITERRANEAN,France,7118.0,2912907,POINT (6.395806 43.266686),True,6.395806,43.266686,train,2912907
53290,2019,10.0,100.0,MEDITERRANEAN,France,3251.0,2913307,POINT (7.38066 43.7437),True,7.38066,43.7437,train,2913307
53315,2017,0.0,-inf,MEDITERRANEAN,France,981.0,2914240,POINT (3.807948 44.231625),True,3.807948,44.231625,train,2914240
53326,2021,10.0,100.0,MEDITERRANEAN,France,3278.0,2914373,POINT (5.23927 43.4619),True,5.23927,43.4619,train,2914373
53346,2019,10.0,300.0,MEDITERRANEAN,France,2474.0,2917739,POINT (7.09739 43.7818),True,7.09739,43.7818,train,2917739
53401,2017,0.0,200.0,MEDITERRANEAN,France,982.0,2918021,POINT (5.499194 43.408663),True,5.499194,43.408663,train,2918021
53421,2018,10.0,16.0,MEDITERRANEAN,France,3466.0,2918442,POINT (3.017618 42.83216),True,3.017618,42.83216,train,2918442
53435,2017,0.0,-inf,MEDITERRANEAN,France,6205.0,2922884,POINT (3.727777 44.08635),True,3.727777,44.08635,train,2922884
53452,2018,10.0,20.0,MEDITERRANEAN,France,9642.0,2923839,POINT (5.685423 43.69432),True,5.685423,43.69432,train,2923839
53464,2019,10.0,-inf,MEDITERRANEAN,France,8208.0,2924124,POINT (3.145065 43.268147),True,3.145065,43.268147,train,2924124
53470,2020,10.0,50.0,MEDITERRANEAN,France,5203.0,2924512,POINT (3.153716 43.146161),True,3.153716,43.146161,train,2924512
53484,2017,10.0,10.0,MEDITERRANEAN,France,10281.0,2924523,POINT (5.209572 44.053801),True,5.209572,44.053801,train,2924523
53497,2021,4.0,50.0,MEDITERRANEAN,France,5220.0,2925670,POINT (2.833912 43.033621),True,2.833912,43.033621,train,2925670
53513,2017,0.0,5.0,MEDITERRANEAN,France,5301.0,2926820,POINT (5.577993 43.243148),True,5.577993,43.243148,train,2926820
53536,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2927608,POINT (3.515224 43.314433),True,3.515224,43.314433,train,2927608
53537,2021,6.0,20.0,MEDITERRANEAN,France,4341.0,2928501,POINT (5.234981 43.623974),True,5.234981,43.623974,train,2928501
53548,2021,10.0,300.0,MEDITERRANEAN,France,8208.0,2928814,POINT (4.78174 43.6612),True,4.78174,43.6612,train,2928814
53573,2020,10.0,-inf,MEDITERRANEAN,France,6669.0,2929334,POINT (6.5058 43.1597),True,6.5058,43.1597,train,2929334
53619,2021,10.0,80.0,MEDITERRANEAN,France,4029.0,2930303,POINT (5.10323 44.1871),True,5.10323,44.1871,train,2930303
53633,2020,4.0,50.0,MEDITERRANEAN,France,1910.0,2930514,POINT (6.4371 43.272746),True,6.4371,43.272746,train,2930514
53642,2017,10.0,16.0,MEDITERRANEAN,France,949.0,2931168,POINT (4.85055 43.367581),True,4.85055,43.367581,train,2931168
53646,2019,10.0,25.0,MEDITERRANEAN,France,6840.0,2934553,POINT (6.034291 43.081506),True,6.034291,43.081506,train,2934553
53650,2017,0.0,100.0,MEDITERRANEAN,France,9714.0,2935494,POINT (5.667685 43.318348),True,5.667685,43.318348,train,2935494
53661,2020,10.0,300.0,MEDITERRANEAN,France,10268.0,2936566,POINT (5.47065 43.985),True,5.47065,43.985,train,2936566
53688,2018,10.0,16.0,MEDITERRANEAN,France,10166.0,2941204,POINT (3.017483 42.832519),True,3.017483,42.832519,train,2941204
53704,2021,5.0,-inf,MEDITERRANEAN,France,522.0,2942798,POINT (7.030346 43.668783),True,7.030346,43.668783,train,2942798
53730,2018,10.0,100.0,MEDITERRANEAN,France,2702.0,2946710,POINT (6.137479 43.031978),True,6.137479,43.031978,train,2946710
53740,2020,4.0,25.0,MEDITERRANEAN,France,5219.0,2946858,POINT (2.934795 42.846997),True,2.934795,42.846997,train,2946858
53754,2018,1.0,,MEDITERRANEAN,France,6925.0,2948792,POINT (2.11866 43.01901),True,2.11866,43.01901,train,2948792
53775,2019,1.0,,CONTINENTAL,France,8428.0,2949201,POINT (3.47594 44.79329),True,3.47594,44.79329,train,2949201
53791,2018,10.0,16.0,MEDITERRANEAN,France,5018.0,2952517,POINT (3.014849 42.802235),True,3.014849,42.802235,train,2952517
53799,2021,5.0,50.0,MEDITERRANEAN,France,7199.0,2953098,POINT (2.931495 43.049132),True,2.931495,43.049132,train,2953098
53827,2021,4.0,15.0,MEDITERRANEAN,France,6560.0,2953102,POINT (6.737108 43.4596),True,6.737108,43.4596,train,2953102
53877,2020,6.0,400.0,MEDITERRANEAN,France,10600.0,2954380,POINT (2.765118 43.536579),True,2.765118,43.536579,train,2954380
53882,2021,5.0,100.0,MEDITERRANEAN,France,4003.0,2954951,POINT (3.070644 43.184645),True,3.070644,43.184645,train,2954951
53890,2021,5.0,4.0,MEDITERRANEAN,France,3958.0,2955986,POINT (3.746703 43.665732),True,3.746703,43.665732,train,2955986
53922,2018,0.0,20.0,MEDITERRANEAN,France,5219.0,2956455,POINT (3.645838 43.619965),True,3.645838,43.619965,train,2956455
53941,2017,0.0,-inf,MEDITERRANEAN,France,2474.0,2956955,POINT (3.878633 44.187127),True,3.878633,44.187127,train,2956955
53956,2018,10.0,16.0,MEDITERRANEAN,France,6136.0,2957294,POINT (5.687233 43.694293),True,5.687233,43.694293,train,2957294
53967,2021,10.0,100.0,MEDITERRANEAN,France,6925.0,2957950,POINT (5.02185 43.4662),True,5.02185,43.4662,train,2957950
53985,2018,10.0,16.0,MEDITERRANEAN,France,4404.0,2958383,POINT (3.021938 42.851438),True,3.021938,42.851438,train,2958383
53993,2020,4.0,-inf,MEDITERRANEAN,France,11078.0,2962429,POINT (3.190706 43.512328),True,3.190706,43.512328,train,2962429
53994,2019,10.0,400.0,MEDITERRANEAN,France,3792.0,2963115,POINT (7.05243 44.07843),True,7.05243,44.07843,train,2963115
54029,2019,10.0,-inf,MEDITERRANEAN,France,4370.0,2963731,POINT (7.07577 43.763),True,7.07577,43.763,train,2963731
54080,2018,10.0,150.0,MEDITERRANEAN,France,9702.0,2963963,POINT (6.027903 43.115223),True,6.027903,43.115223,train,2963963
54121,2017,0.0,1.0,MEDITERRANEAN,France,6342.0,2964134,POINT (5.029405 43.336459),True,5.029405,43.336459,train,2964134
54124,2018,0.0,50.0,MEDITERRANEAN,France,10520.0,2964391,POINT (5.655887 43.254149),True,5.655887,43.254149,train,2964391
54143,2021,10.0,9.0,MEDITERRANEAN,France,1160.0,2966170,POINT (6.74086 43.4147),True,6.74086,43.4147,train,2966170
54153,2019,1.0,,MEDITERRANEAN,France,1497.0,2967074,POINT (6.9558 43.76568),True,6.9558,43.76568,train,2967074
54172,2018,0.0,30.0,MEDITERRANEAN,France,1314.0,2967477,POINT (6.019987 43.118218),True,6.019987,43.118218,train,2967477
54190,2020,4.0,400.0,MEDITERRANEAN,France,1831.0,2967953,POINT (2.969867 43.589961),True,2.969867,43.589961,train,2967953
54207,2017,1.0,,MEDITERRANEAN,France,2634.0,2969309,POINT (2.55955 43.05494),True,2.55955,43.05494,train,2969309
54224,2021,5.0,250.0,MEDITERRANEAN,France,3937.0,2970122,POINT (4.019952 43.824839),True,4.019952,43.824839,train,2970122
54243,2017,0.0,100.0,MEDITERRANEAN,France,8742.0,2971798,POINT (5.497669 43.227604),True,5.497669,43.227604,train,2971798
54252,2020,4.0,16.0,MEDITERRANEAN,France,7924.0,2972593,POINT (3.873516 43.54586),True,3.873516,43.54586,train,2972593
54295,2017,10.0,4.0,MEDITERRANEAN,France,8785.0,2973334,POINT (5.019664 43.343094),True,5.019664,43.343094,train,2973334
54317,2019,1.0,,MEDITERRANEAN,France,5412.0,2973791,POINT (3.15674 43.69908),True,3.15674,43.69908,train,2973791
54326,2021,4.0,250.0,MEDITERRANEAN,France,6384.0,2974653,POINT (3.631617 43.728944),True,3.631617,43.728944,train,2974653
54340,2021,5.0,-inf,MEDITERRANEAN,France,10364.0,2975242,POINT (6.978489 43.653271),True,6.978489,43.653271,train,2975242
54376,2017,0.0,16.0,MEDITERRANEAN,France,1176.0,2975262,POINT (3.348456 43.276678),True,3.348456,43.276678,train,2975262
54398,2017,0.0,16.0,MEDITERRANEAN,France,8324.0,2975278,POINT (3.347974 43.276365),True,3.347974,43.276365,train,2975278
54421,2021,10.0,25.0,MEDITERRANEAN,France,7442.0,2975331,POINT (3.05764 43.0839),True,3.05764,43.0839,train,2975331
54430,2020,4.0,15.0,MEDITERRANEAN,France,6039.0,2978291,POINT (6.735913 43.581451),True,6.735913,43.581451,train,2978291
54461,2020,10.0,-inf,MEDITERRANEAN,France,8482.0,2979040,POINT (6.55015 43.1872),True,6.55015,43.1872,train,2979040
54477,2018,10.0,-inf,MEDITERRANEAN,France,8328.0,2979290,POINT (6.355575 43.144567),True,6.355575,43.144567,train,2979290
54507,2021,4.0,250.0,MEDITERRANEAN,France,3935.0,2981805,POINT (4.408438 44.165987),True,4.408438,44.165987,train,2981805
54515,2020,4.0,50.0,MEDITERRANEAN,France,3020.0,2982480,POINT (6.096442 43.146491),True,6.096442,43.146491,train,2982480
54531,2019,10.0,40.0,MEDITERRANEAN,France,11107.0,2982732,POINT (5.99199 43.1037),True,5.99199,43.1037,train,2982732
54547,2021,10.0,200.0,MEDITERRANEAN,France,6925.0,2983500,POINT (5.77979 43.7174),True,5.77979,43.7174,train,2983500
54575,2018,0.0,25.0,ALPINE,France,1757.0,2983561,POINT (1.959086 42.518782),True,1.959086,42.518782,train,2983561
54600,2021,5.0,200.0,MEDITERRANEAN,France,9547.0,2983769,POINT (2.712741 42.971254),True,2.712741,42.971254,train,2983769
54663,2021,5.0,16.0,MEDITERRANEAN,France,10822.0,2984050,POINT (2.831546 43.011892),True,2.831546,43.011892,train,2984050
54676,2019,1.0,,MEDITERRANEAN,France,4755.0,2985782,POINT (2.60687 42.69554),True,2.60687,42.69554,train,2985782
54700,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2986623,POINT (3.522399 43.32854),True,3.522399,43.32854,train,2986623
54701,2019,1.0,,MEDITERRANEAN,France,1736.0,2987143,POINT (5.12813 43.97205),True,5.12813,43.97205,train,2987143
54717,2020,10.0,1.5,MEDITERRANEAN,France,10530.0,2987724,POINT (7.130768 43.814752),True,7.130768,43.814752,train,2987724
54728,2019,10.0,-inf,ALPINE,France,4397.0,2989400,POINT (6.79192 44.221),True,6.79192,44.221,train,2989400
54736,2017,0.0,25.0,CONTINENTAL,France,540.0,2990087,POINT (3.199432 44.629563),True,3.199432,44.629563,train,2990087
54754,2017,10.0,4.0,MEDITERRANEAN,France,7315.0,2992222,POINT (4.838542 43.372771),True,4.838542,43.372771,train,2992222
54762,2020,10.0,5.0,MEDITERRANEAN,France,365.0,2992563,POINT (4.75466 44.2193),True,4.75466,44.2193,train,2992563
54775,2021,5.0,250.0,MEDITERRANEAN,France,1276.0,2993179,POINT (3.623391 43.626862),True,3.623391,43.626862,train,2993179
54790,2018,1.0,,MEDITERRANEAN,France,4530.0,2993701,POINT (5.4111 43.67654),True,5.4111,43.67654,train,2993701
54811,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2995195,POINT (3.518621 43.319562),True,3.518621,43.319562,train,2995195
54812,2017,10.0,16.0,MEDITERRANEAN,France,11222.0,2996683,POINT (3.349724 43.272581),True,3.349724,43.272581,train,2996683
54838,2020,10.0,10.0,MEDITERRANEAN,France,2386.0,2998181,POINT (6.48368 43.1655),True,6.48368,43.1655,train,2998181
54874,2017,0.0,5.0,MEDITERRANEAN,France,5907.0,2999795,POINT (4.333645 43.47066),True,4.333645,43.47066,train,2999795
54883,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,3003047,POINT (3.523623 43.327635),True,3.523623,43.327635,train,3003047
54884,2019,0.0,30.0,MEDITERRANEAN,France,6836.0,3003318,POINT (6.60836 43.172973),True,6.60836,43.172973,train,3003318
54908,2017,10.0,80.0,ALPINE,France,8431.0,3003867,POINT (1.975778 42.864278),True,1.975778,42.864278,train,3003867
54936,2018,1.0,,MEDITERRANEAN,France,2421.0,3004784,POINT (6.34351 43.53804),True,6.34351,43.53804,train,3004784
54960,2018,1.0,,CONTINENTAL,France,53.0,3004863,POINT (3.8973 44.50029),True,3.8973,44.50029,train,3004863
54967,2021,4.0,16.0,MEDITERRANEAN,France,6874.0,3005322,POINT (2.942713 43.046417),True,2.942713,43.046417,train,3005322
54995,2019,1.0,,MEDITERRANEAN,France,2386.0,3005741,POINT (6.62163 43.61737),True,6.62163,43.61737,train,3005741
55014,2021,3.0,16.0,MEDITERRANEAN,France,7199.0,3006113,POINT (7.144968 43.699143),True,7.144968,43.699143,train,3006113
55027,2020,4.0,200.0,MEDITERRANEAN,France,6684.0,3006545,POINT (5.966044 43.264439),True,5.966044,43.264439,train,3006545
55067,2017,0.0,30.0,MEDITERRANEAN,France,5630.0,3009965,POINT (5.649489 43.540388),True,5.649489,43.540388,train,3009965
55095,2017,1.0,,MEDITERRANEAN,France,876.0,3011254,POINT (4.73985 44.21519),True,4.73985,44.21519,train,3011254
55118,2018,1.0,,MEDITERRANEAN,France,10953.0,3011462,POINT (6.29914 43.61167),True,6.29914,43.61167,train,3011462
55130,2019,1.0,,MEDITERRANEAN,France,4498.0,3012798,POINT (2.31447 43.21688),True,2.31447,43.21688,train,3012798
55152,2020,10.0,10.0,MEDITERRANEAN,France,10281.0,3015662,POINT (5.46669 43.9119),True,5.46669,43.9119,train,3015662
55183,2021,10.0,40.0,MEDITERRANEAN,France,6925.0,3016943,POINT (2.198972 43.160694),True,2.198972,43.160694,train,3016943
55210,2020,5.0,50.0,MEDITERRANEAN,France,9458.0,3017145,POINT (3.189537 43.495776),True,3.189537,43.495776,train,3017145
55238,2019,10.0,250.0,MEDITERRANEAN,France,10711.0,3020928,POINT (4.144005 44.303851),True,4.144005,44.303851,train,3020928
55247,2019,0.0,50.0,MEDITERRANEAN,France,1099.0,3022020,POINT (3.379256 43.926029),True,3.379256,43.926029,train,3022020
55264,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,3023170,POINT (3.762681 44.211344),True,3.762681,44.211344,train,3023170
55288,2020,10.0,40.0,MEDITERRANEAN,France,5203.0,3023497,POINT (3.267691 43.23257),True,3.267691,43.23257,train,3023497
55301,2019,10.0,200.0,MEDITERRANEAN,France,10427.0,3023864,POINT (7.08981 43.7808),True,7.08981,43.7808,train,3023864
55348,2018,10.0,10.0,ALPINE,France,694.0,3024388,POINT (1.978694 42.751167),True,1.978694,42.751167,train,3024388
55354,2018,10.0,-inf,ALPINE,France,1498.0,3025895,POINT (7.40544 43.974226),True,7.40544,43.974226,train,3025895
55383,2021,5.0,100.0,MEDITERRANEAN,France,3935.0,3027644,POINT (3.117018 43.16975),True,3.117018,43.16975,train,3027644
55398,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,3028002,POINT (3.523607 43.325836),True,3.523607,43.325836,train,3028002
55400,2018,10.0,16.0,MEDITERRANEAN,France,2173.0,3028015,POINT (3.064873 42.535083),True,3.064873,42.535083,train,3028015
55407,2018,1.0,,CONTINENTAL,France,1888.0,3029681,POINT (2.78409 43.57542),True,2.78409,43.57542,train,3029681
55417,2020,10.0,100.0,MEDITERRANEAN,France,3109.0,3030695,POINT (6.02767 43.1151),True,6.02767,43.1151,train,3030695
55434,2018,10.0,16.0,MEDITERRANEAN,France,9341.0,3031058,POINT (3.052003 42.892739),True,3.052003,42.892739,train,3031058
55455,2017,0.0,6.0,MEDITERRANEAN,France,4541.0,3031201,POINT (2.39788 42.89253),True,2.39788,42.89253,train,3031201
55498,2021,5.0,250.0,MEDITERRANEAN,France,6039.0,3031607,POINT (2.98537 43.51717),True,2.98537,43.51717,train,3031607
55509,2019,0.0,60.0,MEDITERRANEAN,France,11132.0,3032031,POINT (6.056544 43.091327),True,6.056544,43.091327,train,3032031
55558,2021,5.0,250.0,MEDITERRANEAN,France,8340.0,3032669,POINT (2.728512 43.416053),True,2.728512,43.416053,train,3032669
55579,2017,10.0,20.0,MEDITERRANEAN,France,5203.0,3033938,POINT (5.159191 44.128024),True,5.159191,44.128024,train,3033938
55587,2020,4.0,200.0,MEDITERRANEAN,France,2386.0,3034369,POINT (5.95559 43.26605),True,5.95559,43.26605,train,3034369
55618,2018,0.0,100.0,MEDITERRANEAN,France,6643.0,3036302,POINT (4.400868 43.529967),True,4.400868,43.529967,train,3036302
55632,2019,10.0,-inf,MEDITERRANEAN,France,9569.0,3036722,POINT (3.183667 43.258446),True,3.183667,43.258446,train,3036722
55671,2020,10.0,100.0,MEDITERRANEAN,France,5618.0,3037921,POINT (6.43036 43.1541),True,6.43036,43.1541,train,3037921
55688,2021,6.0,-inf,MEDITERRANEAN,France,4122.0,3039293,POINT (7.034043 43.84664),True,7.034043,43.84664,train,3039293
55732,2021,4.0,4.0,MEDITERRANEAN,France,154.0,3039924,POINT (6.448248 43.270748),True,6.448248,43.270748,train,3039924
55755,2018,1.0,,MEDITERRANEAN,France,5635.0,3041412,POINT (2.85679 43.41332),True,2.85679,43.41332,train,3041412
55776,2017,10.0,200.0,MEDITERRANEAN,France,3669.0,3041806,POINT (5.217488 44.063437),True,5.217488,44.063437,train,3041806
55789,2020,4.0,200.0,MEDITERRANEAN,France,2747.0,3042482,POINT (5.908512 43.276787),True,5.908512,43.276787,train,3042482
55821,2021,5.0,16.0,MEDITERRANEAN,France,2075.0,3043178,POINT (3.876586 43.538394),True,3.876586,43.538394,train,3043178
55822,2019,1.0,,MEDITERRANEAN,France,5474.0,3043470,POINT (6.49155 43.53245),True,6.49155,43.53245,train,3043470
55850,2017,0.0,12.0,MEDITERRANEAN,France,7278.0,3044263,POINT (5.114682 43.506801),True,5.114682,43.506801,train,3044263
55860,2019,1.0,,MEDITERRANEAN,France,10460.0,3044744,POINT (2.5345 42.89329),True,2.5345,42.89329,train,3044744
55872,2020,6.0,16.0,MEDITERRANEAN,France,1195.0,3048528,POINT (6.423433 43.269362),True,6.423433,43.269362,train,3048528
55889,2019,10.0,80.0,MEDITERRANEAN,France,5907.0,3049526,POINT (5.99135 43.1044),True,5.99135,43.1044,train,3049526
55906,2019,10.0,-inf,MEDITERRANEAN,France,1531.0,3050529,POINT (3.037917 42.729694),True,3.037917,42.729694,train,3050529
55933,2020,10.0,100.0,MEDITERRANEAN,France,8908.0,3051759,POINT (6.02747 43.1155),True,6.02747,43.1155,train,3051759
55945,2021,6.0,5.0,MEDITERRANEAN,France,2643.0,3053146,POINT (6.724083 43.480589),True,6.724083,43.480589,train,3053146
